Date,Open,High,Low,Close,Volume,ma_diff,GCDC_times,rsi,BUYSELL,SimulateAsset,Profit,Coin
2021-12-09 07:00:00+09:00,1288.54,1290.182,1272.646,1274.557,7504.0512,35.64856000000009,48,44.88603627480353,1,1371905.678908275,-399675.321091725,986.6217665496913
2021-12-09 08:00:00+09:00,1275.35,1289.102,1274.186,1288.539,6566.9065,32.94792000000007,49,55.054937085252234,0,1385700.6244481727,-385880.37555182725,986.6217665496913
2021-12-09 09:00:00+09:00,1289.958,1298.0,1282.941,1288.0,13532.0842,30.497280000000046,50,71.77525469401277,0,1385168.8353160024,-386412.16468399763,986.6217665496913
2021-12-09 10:00:00+09:00,1287.791,1288.568,1264.438,1264.438,10178.7648,23.985460000000103,51,57.27776133303514,0,1361922.0532525587,-409658.9467474413,986.6217665496913
2021-12-09 11:00:00+09:00,1266.914,1269.91,1241.166,1252.559,31443.5349,15.412480000000187,52,48.999833536788515,0,1350201.9732877146,-421379.02671228535,986.6217665496913
2021-12-09 12:00:00+09:00,1252.736,1252.8,1236.961,1240.681,27421.5924,7.738460000000259,53,43.37032111214788,0,1338482.8799446377,-433098.12005536235,986.6217665496913
2021-12-09 13:00:00+09:00,1240.0,1252.268,1240.0,1251.999,6646.9425,-1.1249199999999746,1,30.031883584042035,0,1349649.465098447,-421931.53490155307,986.6217665496913
2021-12-09 14:00:00+09:00,1251.0,1258.069,1246.236,1254.156,5629.2447,-9.227880000000141,2,31.9434657270981,0,1351777.6082488946,-419803.39175110543,986.6217665496913
2021-12-09 15:00:00+09:00,1253.163,1257.257,1244.137,1248.745,4692.7603,-13.721479999999701,3,35.753914547687145,0,1346438.9978700941,-425142.00212990586,986.6217665496913
2021-12-09 16:00:00+09:00,1250.096,1260.819,1235.0,1254.659,11822.5744,-14.641620000000103,4,37.68257059396313,0,1352273.8789974693,-419307.1210025307,986.6217665496913
2021-12-09 17:00:00+09:00,1254.799,1254.799,1231.13,1237.94,18670.805,-15.910379999999805,5,27.095993280964464,0,1335778.549682525,-435802.450317475,986.6217665496913
2021-12-09 18:00:00+09:00,1237.94,1237.94,1216.536,1224.289,23955.1178,-22.029179999999997,6,24.401945808059153,-1,1322310.1759473549,-449270.8240526451,986.2297022576818
2021-12-09 19:00:00+09:00,1222.591,1229.999,1213.306,1226.0,22416.9005,-27.730440000000044,7,26.355092710185545,0,1323997.6149679178,-447583.3850320822,986.2297022576818
2021-12-09 20:00:00+09:00,1226.001,1230.194,1215.927,1217.946,21436.5154,-33.88516000000004,8,25.044999068984893,0,1316054.5209459343,-455526.47905406565,986.2297022576818
2021-12-09 21:00:00+09:00,1217.945,1230.0,1206.239,1221.374,18634.3393,-40.158879999999954,9,29.56139502711079,0,1319435.316365274,-452145.6836347261,986.2297022576818
2021-12-09 22:00:00+09:00,1221.0,1222.57,1205.223,1213.643,12158.4866,-43.35527999999999,10,20.64734832875918,0,1311810.7745371198,-459770.2254628802,986.2297022576818
2021-12-09 23:00:00+09:00,1214.426,1219.997,1175.821,1181.72,52251.2811,-50.14673999999991,11,16.66363379663052,0,1280327.3637519476,-491253.63624805235,986.2297022576818
2021-12-10 00:00:00+09:00,1180.599,1191.426,1125.7,1161.5,72518.9129,-60.665480000000116,12,17.12064263656363,-1,1260385.7991722974,-511195.20082770265,985.4031848233296
2021-12-10 01:00:00+09:00,1161.5,1169.4,1150.0,1160.105,25079.8084,-69.79829999999993,13,18.68154286638871,0,1259011.161729469,-512569.83827053104,985.4031848233296
2021-12-10 02:00:00+09:00,1160.162,1166.893,1140.0,1140.0,10541.615,-83.16299999999978,14,17.673601405582545,0,1239199.630698596,-532381.3693014041,985.4031848233296
2021-12-10 03:00:00+09:00,1141.888,1150.028,1126.002,1133.929,26881.1706,-96.38779999999997,15,9.955682610896218,0,1233217.2479635335,-538363.7520364665,985.4031848233296
2021-12-10 04:00:00+09:00,1131.629,1143.129,1129.071,1129.071,14769.3369,-103.96260000000007,16,7.829281692075469,0,1228430.1592916616,-543150.8407083384,985.4031848233296
2021-12-10 05:00:00+09:00,1129.329,1131.629,1116.492,1125.124,16360.955,-108.12369999999987,17,7.840750445302021,0,1224540.772921164,-547040.227078836,985.4031848233296
2021-12-10 06:00:00+09:00,1125.683,1149.476,1122.43,1146.073,18384.2506,-108.04557999999975,18,16.887257030155126,-1,1245183.9842400278,-526397.0157599722,984.146720357279
2021-12-10 07:00:00+09:00,1145.971,1158.897,1134.0,1139.651,24352.6028,-105.70301999999992,19,18.068283619231096,0,1238863.7940018934,-532717.2059981066,984.146720357279
2021-12-10 08:00:00+09:00,1140.89,1148.015,1121.02,1121.499,9727.2937,-105.06767999999988,20,17.40531211046141,0,1220999.562733968,-550581.437266032,984.146720357279
2021-12-10 09:00:00+09:00,1122.353,1155.899,1118.001,1131.629,32455.686,-102.18885999999998,21,20.390999494769076,0,1230968.9690111873,-540612.0309888127,984.146720357279
2021-12-10 10:00:00+09:00,1133.9,1150.534,1120.0,1145.166,12956.9154,-95.74815999999987,22,26.80212430443531,0,1244291.3631646638,-527289.6368353362,984.146720357279
2021-12-10 11:00:00+09:00,1145.166,1152.0,1139.522,1146.12,10780.1668,-93.42320000000018,23,25.690943215692002,0,1245230.2391358844,-526350.7608641156,984.146720357279
2021-12-10 12:00:00+09:00,1150.029,1150.06,1132.159,1136.229,12627.1351,-91.47152000000006,24,24.714274756462316,-1,1235496.0439248309,-536084.9560751691,982.4569201497504
2021-12-10 13:00:00+09:00,1138.109,1144.0,1125.89,1127.29,15746.5728,-87.78809999999999,25,28.37920240660185,0,1226713.861515612,-544867.1384843879,982.4569201497504
2021-12-10 14:00:00+09:00,1128.002,1131.629,1116.2,1124.45,14297.849,-87.10249999999974,26,31.720523752906118,0,1223923.683862387,-547657.316137613,982.4569201497504
2021-12-10 15:00:00+09:00,1124.451,1130.292,1106.834,1107.0,9115.9555,-92.13293999999996,27,28.281668838578497,0,1206779.8106057737,-564801.1893942263,982.4569201497504
2021-12-10 16:00:00+09:00,1106.711,1110.0,1089.22,1097.129,48779.5002,-99.0016599999999,28,30.45745075369203,0,1197081.9783469755,-574499.0216530245,982.4569201497504
2021-12-10 17:00:00+09:00,1097.129,1114.64,1094.462,1110.616,46019.3052,-100.55657999999994,29,38.708572467162014,0,1210332.3748290353,-561248.6251709647,982.4569201497504
2021-12-10 18:00:00+09:00,1111.409,1123.728,1101.707,1122.815,22945.0207,-97.71674000000007,30,43.96276473182834,-1,1222317.366797942,-549263.633202058,980.3194353459314
2021-12-10 19:00:00+09:00,1121.619,1130.954,1118.702,1123.858,14808.1617,-94.48112000000015,31,46.03256121067404,0,1223339.8399690078,-548241.1600309922,980.3194353459314
2021-12-10 20:00:00+09:00,1124.383,1144.186,1122.429,1142.923,11283.9489,-84.72751999999991,32,45.358346332799734,0,1242029.630003878,-529551.3699961221,980.3194353459314
2021-12-10 21:00:00+09:00,1143.999,1158.499,1142.02,1145.0,61937.1175,-73.43592000000012,33,47.749432630074665,0,1244065.7534710914,-527515.2465289086,980.3194353459314
2021-12-10 22:00:00+09:00,1143.851,1163.7,1136.229,1157.667,44566.0024,-62.3268599999999,34,59.76062220731969,0,1256483.4597586184,-515097.5402413816,980.3194353459314
2021-12-10 23:00:00+09:00,1159.461,1165.0,1113.639,1117.216,54539.7462,-60.76497999999992,35,42.73028596951054,0,1216828.55827944,-554752.44172056,980.3194353459314
2021-12-11 00:00:00+09:00,1116.646,1124.392,1103.163,1109.114,24848.8567,-60.794059999999945,36,36.91955487189338,-1,1208886.0102142673,-562694.9897857327,977.7227680962168
2021-12-11 01:00:00+09:00,1109.284,1113.0,1091.301,1107.0,26232.6712,-64.2324799999999,37,36.05815658643004,0,1206819.1042825119,-564761.8957174881,977.7227680962168
2021-12-11 02:00:00+09:00,1104.889,1120.129,1100.7,1115.11,9584.1612,-66.61662000000001,38,43.06989492919131,0,1214748.4359317722,-556832.5640682278,977.7227680962168
2021-12-11 03:00:00+09:00,1116.233,1121.785,1111.1,1112.4,5812.3054,-72.36691999999994,39,44.98406377036553,0,1212098.8072302316,-559482.1927697684,977.7227680962168
2021-12-11 04:00:00+09:00,1112.898,1123.999,1109.9,1118.879,5407.9158,-68.7657200000001,40,48.04658622461116,0,1218433.4730447268,-553147.5269552732,977.7227680962168
2021-12-11 05:00:00+09:00,1116.499,1126.996,1116.499,1126.996,6802.1943,-61.87925999999993,41,57.11104124089496,0,1226369.648753364,-545211.3512466359,977.7227680962168
2021-12-11 06:00:00+09:00,1124.75,1124.75,1106.134,1106.134,28543.3124,-58.33001999999988,42,53.9202711227102,-1,1205972.3963653406,-565608.6036346594,974.6851614409652
2021-12-11 07:00:00+09:00,1106.7,1110.577,1092.53,1092.615,23955.4058,-58.8453199999999,43,45.41147039976332,0,1192795.6276678203,-578785.3723321797,974.6851614409652
2021-12-11 08:00:00+09:00,1092.529,1105.32,1063.001,1069.501,52522.8757,-62.99608000000012,44,35.818604169781096,0,1170266.7548462737,-601314.2451537263,974.6851614409652
2021-12-11 09:00:00+09:00,1068.008,1090.596,1052.734,1072.351,55606.8825,-68.25756000000001,45,36.58576768812984,0,1173044.6075563806,-598536.3924436194,974.6851614409652
2021-12-11 10:00:00+09:00,1073.111,1095.8,1072.0,1085.629,22634.6175,-72.47276000000011,46,34.33941176470577,0,1185986.4771299935,-585594.5228700065,974.6851614409652
2021-12-11 11:00:00+09:00,1085.624,1095.744,1084.41,1095.744,17168.4963,-70.7056399999999,47,37.682211267369595,0,1195845.4175379688,-575735.5824620312,974.6851614409652
2021-12-11 12:00:00+09:00,1096.0,1109.06,1094.974,1101.668,14778.5335,-65.6396400000001,48,34.71231963315405,-1,1201619.4524343451,-569961.5475656549,971.1995378229605
2021-12-11 13:00:00+09:00,1101.102,1132.0,1098.505,1125.249,22302.7974,-51.94384000000014,49,54.61723129656635,0,1224521.3087357485,-547059.6912642515,971.1995378229605
2021-12-11 14:00:00+09:00,1125.249,1136.922,1116.0,1117.381,17372.1453,-40.47184000000016,50,54.49745119412037,0,1216879.9107721574,-554701.0892278426,971.1995378229605
2021-12-11 15:00:00+09:00,1117.0,1133.171,1115.61,1116.042,15944.0241,-31.670100000000048,51,54.973235977693285,0,1215579.4745910123,-556001.5254089877,971.1995378229605
2021-12-11 16:00:00+09:00,1115.529,1124.7,1111.709,1124.0,12167.4806,-23.41578000000004,52,54.448389095002355,0,1223308.2805130077,-548272.7194869923,971.1995378229605
2021-12-11 17:00:00+09:00,1123.879,1138.0,1119.4,1120.759,19978.5495,-17.037860000000137,53,54.70820505956356,0,1220160.6228109233,-551420.3771890767,971.1995378229605
2021-12-11 18:00:00+09:00,1123.077,1128.776,1119.4,1126.591,3036.5471,-14.208100000000059,54,53.947860880689625,-1,1225824.6585155067,-545756.3414844933,967.3649607670458
2021-12-11 19:00:00+09:00,1126.358,1133.929,1126.12,1133.1,4122.6101,-8.9675000000002,55,52.74026173549893,0,1232121.2370451395,-539459.7629548605,967.3649607670458
2021-12-11 20:00:00+09:00,1132.424,1132.424,1116.399,1121.556,7271.5204,-5.810040000000072,56,55.75710594315231,0,1220953.9759380447,-550627.0240619553,967.3649607670458
2021-12-11 21:00:00+09:00,1121.021,1128.829,1119.664,1126.9,3455.0809,-3.2480400000001737,57,63.9731539404608,0,1226123.574288384,-545457.425711616,967.3649607670458
2021-12-11 22:00:00+09:00,1126.9,1133.351,1115.0,1117.829,8550.4738,-1.8316999999999553,58,71.85466999744003,0,1217348.606729266,-554232.393270734,967.3649607670458
2021-12-11 23:00:00+09:00,1117.124,1126.487,1113.491,1125.883,4596.2583,-0.06348000000002685,59,72.91063099496179,0,1225139.7641232838,-546441.2358767162,967.3649607670458
2021-12-12 00:00:00+09:00,1125.883,1132.86,1125.8,1132.57,7637.025,1.4519799999998213,1,71.49867705949647,0,1231608.533615933,-539972.466384067,967.3649607670458
2021-12-12 01:00:00+09:00,1133.0,1143.992,1132.482,1138.5,7985.2286,5.7051799999999275,2,70.27095065826272,0,1237345.0078332815,-534235.9921667185,967.3649607670458
2021-12-12 02:00:00+09:00,1138.5,1142.095,1138.5,1141.597,57187.5653,9.042639999999892,3,69.54079536878703,0,1240340.937116777,-531240.0628832229,967.3649607670458
2021-12-12 03:00:00+09:00,1141.018,1143.839,1137.804,1137.804,4216.2224,13.483659999999645,4,58.08974542675645,0,1236671.7218205878,-534909.2781794122,967.3649607670458
2021-12-12 04:00:00+09:00,1137.671,1138.443,1121.9,1124.729,6017.515,13.558279999999968,5,54.77134043367628,0,1224023.4249585588,-547557.5750414412,967.3649607670458
2021-12-12 05:00:00+09:00,1126.163,1134.062,1125.895,1133.398,1414.4983,13.734500000000025,6,58.76402485830551,1,1232409.511803448,-539171.488196552,967.7884660140993
2021-12-12 06:00:00+09:00,1132.899,1141.575,1127.129,1141.575,6622.6082,14.09942000000001,7,58.85272391505082,0,1240323.1180900454,-531257.8819099546,967.7884660140993
2021-12-12 07:00:00+09:00,1140.641,1149.971,1139.422,1149.971,8183.8471,15.277280000000246,8,64.44332801386994,0,1248448.6700506997,-523132.32994930027,967.7884660140993
2021-12-12 08:00:00+09:00,1147.361,1156.52,1145.49,1148.488,17775.2257,17.36577999999986,9,63.58711551847625,0,1247013.4397556009,-524567.5602443991,967.7884660140993
2021-12-12 09:00:00+09:00,1150.0,1152.328,1138.67,1142.288,20187.134,20.824839999999995,10,56.2354516119364,0,1241013.1512663134,-530567.8487336866,967.7884660140993
2021-12-12 10:00:00+09:00,1142.007,1142.722,1129.327,1129.527,18744.7834,19.890079999999898,11,55.34416816604227,0,1228663.2026515077,-542917.7973484923,967.7884660140993
2021-12-12 11:00:00+09:00,1129.351,1139.372,1128.781,1135.282,4642.5142,18.55842000000007,12,55.36698735271842,1,1234232.8252734186,-537348.1747265814,968.6340708946489
2021-12-12 12:00:00+09:00,1135.799,1139.9,1133.065,1139.7,1321.9004,16.613540000000285,13,62.36916482902126,0,1238512.2505986313,-533068.7494013687,968.6340708946489
2021-12-12 13:00:00+09:00,1137.973,1137.973,1120.0,1122.003,10839.4799,11.798880000000054,14,49.59827363634598,0,1221370.3334460086,-550210.6665539914,968.6340708946489
2021-12-12 14:00:00+09:00,1121.973,1128.729,1121.001,1122.625,3894.0668,8.13835999999992,15,46.48705595957728,0,1221972.8238381052,-549608.1761618948,968.6340708946489
2021-12-12 15:00:00+09:00,1124.167,1132.419,1123.04,1130.788,1891.5267,8.320599999999786,16,47.09368174095945,0,1229879.7837588182,-541701.2162411818,968.6340708946489
2021-12-12 16:00:00+09:00,1132.273,1135.806,1129.1,1132.121,2910.2875,7.53498000000036,17,45.31127857165199,0,1231170.9729753209,-540410.0270246791,968.6340708946489
2021-12-12 17:00:00+09:00,1132.499,1132.828,1120.0,1122.228,6285.9888,3.736019999999826,18,42.206796116504904,1,1221588.2761119602,-549992.7238880398,969.9172326051034
2021-12-12 18:00:00+09:00,1122.782,1126.273,1110.006,1110.544,13116.9936,1.1759199999999055,19,42.49726284507716,0,1210255.763166202,-561325.236833798,969.9172326051034
2021-12-12 19:00:00+09:00,1110.461,1112.095,1101.601,1110.0,15503.1521,-1.336759999999913,1,37.93681036829229,0,1209728.1281916648,-561852.8718083352,969.9172326051034
2021-12-12 20:00:00+09:00,1109.7,1122.998,1108.464,1117.1,17675.5873,-3.960059999999885,2,37.09653460093795,0,1216614.5405431609,-554966.4594568391,969.9172326051034
2021-12-12 21:00:00+09:00,1118.116,1126.857,1115.2,1123.546,12684.0372,-5.668820000000096,3,34.381156885750386,0,1222866.6270245337,-548714.3729754663,969.9172326051034
2021-12-12 22:00:00+09:00,1123.416,1132.0,1123.363,1131.746,19860.7461,-3.5416799999998148,4,39.22644004551579,0,1230819.9483318955,-540761.0516681045,969.9172326051034
2021-12-12 23:00:00+09:00,1131.923,1132.652,1125.548,1131.7,11626.8475,0.9555199999999786,1,42.48834110592963,0,1230775.3321391956,-540805.6678608044,969.9172326051034
2021-12-13 00:00:00+09:00,1131.905,1131.905,1124.975,1126.317,6031.0112,4.845919999999978,2,46.00928241631427,0,1225554.2676760822,-546026.7323239178,969.9172326051034
2021-12-13 01:00:00+09:00,1126.434,1130.553,1124.8,1129.822,1071.8675,7.138200000000097,3,44.30635658914767,0,1228953.827576363,-542627.172423637,969.9172326051034
2021-12-13 02:00:00+09:00,1130.567,1142.154,1129.361,1141.796,12667.9245,10.134559999999965,4,48.946596477664556,0,1240567.6165195766,-531013.3834804234,969.9172326051034
2021-12-13 03:00:00+09:00,1142.627,1155.0,1142.627,1149.095,5882.5031,12.762459999999919,5,63.119654306510284,0,1247647.0424003613,-523933.9575996387,969.9172326051034
2021-12-13 04:00:00+09:00,1150.0,1150.999,1144.03,1145.0,3916.1022,14.824660000000222,6,59.017620985761134,1,1243675.2313328434,-527905.7686671566,970.3364465789026
2021-12-13 05:00:00+09:00,1147.729,1152.178,1146.979,1150.347,1964.4415,18.871720000000096,7,56.935631250317634,0,1248863.6203127007,-522717.37968729925,970.3364465789026
2021-12-13 06:00:00+09:00,1150.215,1150.215,1144.6,1146.297,9992.8323,21.61835999999994,8,54.33855768997873,0,1244933.7577040563,-526647.2422959437,970.3364465789026
2021-12-13 07:00:00+09:00,1146.173,1146.759,1142.252,1145.444,6452.087,21.979000000000042,9,61.43933168994824,0,1244106.0607151245,-527474.9392848755,970.3364465789026
2021-12-13 08:00:00+09:00,1145.893,1146.692,1138.923,1140.462,7378.7385,19.565839999999753,10,67.75557669943981,0,1239271.8445382684,-532309.1554617316,970.3364465789026
2021-12-13 09:00:00+09:00,1140.131,1142.065,1126.698,1126.783,9295.6417,15.23907999999983,11,56.71681415929201,0,1225998.6122855155,-545582.3877144845,970.3364465789026
2021-12-13 10:00:00+09:00,1126.44,1126.44,1097.26,1098.4,26189.8685,4.27170000000001,12,37.56065771004622,1,1198457.5529222668,-573123.4470777332,971.2104451222384
2021-12-13 11:00:00+09:00,1098.0,1105.7,1091.998,1097.803,12702.7176,-5.936140000000023,1,33.894843768186604,0,1197877.7402865288,-573703.2597134712,971.2104451222384
2021-12-13 12:00:00+09:00,1097.242,1107.5,1095.947,1106.194,10435.0031,-14.197439999999915,2,34.32707166058721,0,1206027.1671315494,-565553.8328684506,971.2104451222384
2021-12-13 13:00:00+09:00,1105.002,1109.143,1102.455,1107.2,12925.3023,-21.078959999999825,3,35.89244521337952,0,1207004.2048393425,-564576.7951606575,971.2104451222384
2021-12-13 14:00:00+09:00,1109.377,1114.231,1100.0,1113.831,8101.4299,-23.91262000000006,4,40.95759091382724,0,1213444.3013009478,-558136.6986990522,971.2104451222384
2021-12-13 15:00:00+09:00,1114.386,1114.386,1095.498,1097.751,9029.4963,-23.492459999999937,5,32.88773725702049,0,1197827.2373433823,-573753.7626566177,971.2104451222384
2021-12-13 16:00:00+09:00,1096.864,1100.118,1082.504,1086.071,9789.1993,-25.212659999999914,6,22.69697833261324,-1,1186483.4993443545,-585097.5006556455,970.76848506622
2021-12-13 17:00:00+09:00,1086.902,1100.904,1080.0,1095.245,20122.8583,-26.986519999999928,7,24.006831983805526,0,1195389.329426352,-576191.6705736481,970.76848506622
2021-12-13 18:00:00+09:00,1095.279,1095.279,1085.13,1089.261,8348.5917,-29.879540000000134,8,23.787990042444818,0,1189580.2508117158,-582000.7491882842,970.76848506622
2021-12-13 19:00:00+09:00,1089.26,1091.448,1084.14,1088.573,4863.668,-34.287419999999884,9,21.82098174826632,0,1188912.3620939904,-582668.6379060096,970.76848506622
2021-12-13 20:00:00+09:00,1088.034,1096.517,1086.507,1095.641,7279.8042,-34.09042000000022,10,27.817547076662535,0,1195773.7537464385,-575807.2462535615,970.76848506622
2021-12-13 21:00:00+09:00,1094.976,1107.813,1087.924,1088.638,28617.2981,-32.687779999999975,11,26.506833779958015,0,1188975.4620455196,-582605.5379544804,970.76848506622
2021-12-13 22:00:00+09:00,1087.17,1089.756,1072.147,1082.828,29900.7433,-34.396619999999984,12,26.75155995659233,-1,1183335.2971472847,-588245.7028527153,969.8819176704748
2021-12-13 23:00:00+09:00,1082.087,1082.294,1047.9,1050.862,22191.9981,-40.55565999999999,13,23.230679751746592,0,1152332.0517670305,-619248.9482329695,969.8819176704748
2021-12-14 00:00:00+09:00,1050.8,1050.8,1018.51,1026.341,47826.9625,-51.17230000000018,14,23.859718105377667,0,1128549.5772638326,-643031.4227361674,969.8819176704748
2021-12-14 01:00:00+09:00,1026.622,1036.031,1016.0,1026.753,19765.0943,-62.96730000000002,15,23.97073731672974,0,1128949.168613913,-642631.831386087,969.8819176704748
2021-12-14 02:00:00+09:00,1027.84,1046.79,1025.065,1028.822,14195.5187,-72.85554000000002,16,19.092358226258085,0,1130955.8543015732,-640625.1456984268,969.8819176704748
2021-12-14 03:00:00+09:00,1028.173,1032.706,1021.724,1024.573,3808.0252,-82.22799999999984,17,17.129460092027657,0,1126834.8260333915,-644746.1739666085,969.8819176704748
2021-12-14 04:00:00+09:00,1021.98,1022.128,990.0,1006.814,42981.1768,-88.34194000000002,18,12.516321171309698,-1,1109610.6930574812,-661970.3069425188,968.4516634229176
2021-12-14 05:00:00+09:00,1007.123,1014.946,996.492,1005.731,33759.2507,-89.82247999999981,19,14.091986488606707,0,1108561.8599059945,-663019.1400940055,968.4516634229176
2021-12-14 06:00:00+09:00,1006.31,1017.234,998.336,1014.339,15339.7171,-90.0974799999999,20,21.20707578664438,0,1116898.291824739,-654682.708175261,968.4516634229176
2021-12-14 07:00:00+09:00,1012.931,1026.188,1009.008,1023.42,15517.7668,-88.97831999999994,21,22.610716805711064,0,1125692.8013802823,-645888.1986197177,968.4516634229176
2021-12-14 08:00:00+09:00,1023.928,1023.928,1005.9,1007.569,17045.0367,-89.69900000000007,22,20.823203828570414,0,1110341.8740633656,-661239.1259366344,968.4516634229176
2021-12-14 09:00:00+09:00,1006.964,1030.09,998.5,1024.54,34586.3629,-83.6451800000001,23,30.342259385896426,0,1126777.4672433161,-644803.5327566839,968.4516634229176
2021-12-14 10:00:00+09:00,1022.641,1022.641,1002.701,1014.4,12012.187,-79.22961999999995,24,25.084103580553872,-1,1116957.3673762076,-654623.6326237924,966.5589189434223
2021-12-14 11:00:00+09:00,1014.164,1017.074,1002.016,1009.322,7600.676,-77.57369999999992,25,25.33967159970838,0,1112049.181185813,-659531.8188141871,966.5589189434223
2021-12-14 12:00:00+09:00,1009.613,1015.899,1002.09,1009.702,12324.4522,-77.9208000000001,26,26.157946416046983,0,1112416.4735750114,-659164.5264249886,966.5589189434223
2021-12-14 13:00:00+09:00,1009.702,1017.848,1002.268,1006.744,7775.0039,-75.51504,27,32.626210492244795,0,1109557.3922927768,-662023.6077072232,966.5589189434223
2021-12-14 14:00:00+09:00,1006.961,1015.813,1000.0,1000.001,10600.6148,-77.62886000000003,28,38.52335406036297,0,1103039.8855023412,-668541.1144976588,966.5589189434223
2021-12-14 15:00:00+09:00,1000.001,1014.143,983.306,999.487,26592.762,-78.16114000000016,29,38.23677685525262,0,1102543.0742180045,-669037.9257819955,966.5589189434223
2021-12-14 16:00:00+09:00,999.001,1017.897,999.001,1014.373,8068.5425,-74.98590000000024,30,46.20161846810109,-1,1116931.2702853961,-654649.7297146039,964.1929253690665
2021-12-14 17:00:00+09:00,1016.408,1038.053,1016.408,1037.098,22278.6801,-67.63290000000018,31,56.14445471995763,0,1138842.554514408,-632738.4454855919,964.1929253690665
2021-12-14 18:00:00+09:00,1035.634,1035.953,1009.95,1009.95,17855.9041,-64.54828000000009,32,51.90200797442432,0,1112666.6449764888,-658914.3550235112,964.1929253690665
2021-12-14 19:00:00+09:00,1010.038,1035.028,1010.038,1034.107,19252.8388,-55.96465999999998,33,59.50009884353066,0,1135958.6534746294,-635622.3465253706,964.1929253690665
2021-12-14 20:00:00+09:00,1033.922,1089.997,1030.891,1060.206,41265.9705,-42.81410000000005,34,63.60456788821213,0,1161123.1246338366,-610457.8753661634,964.1929253690665
2021-12-14 21:00:00+09:00,1061.146,1072.2,1041.287,1041.287,30119.5318,-36.057039999999915,35,54.924352364417324,0,1142881.5586787793,-628699.4413212207,964.1929253690665
2021-12-14 22:00:00+09:00,1041.27,1050.124,1026.0,1034.002,31283.997,-35.01427999999987,36,57.69209449796566,-1,1135857.4132174654,-635723.5867825346,961.4076309499068
2021-12-14 23:00:00+09:00,1032.66,1036.159,1024.0,1036.089,10484.0077,-28.037340000000086,37,54.092109299346134,0,1137863.870943258,-633717.129056742,961.4076309499068
2021-12-15 00:00:00+09:00,1037.092,1088.999,1029.1,1037.34,61154.0427,-25.50261999999998,38,56.98065282499073,0,1139066.591889576,-632514.408110424,961.4076309499068
2021-12-15 01:00:00+09:00,1037.988,1051.997,1028.0,1039.152,9904.4274,-27.862460000000283,39,59.08932129272636,0,1140808.6625168575,-630772.3374831425,961.4076309499068
2021-12-15 02:00:00+09:00,1040.199,1066.079,1040.199,1043.401,12683.3636,-25.781339999999773,40,59.89689348831006,0,1144893.6835407638,-626687.3164592362,961.4076309499068
2021-12-15 03:00:00+09:00,1043.305,1051.581,1028.822,1041.961,6480.7173,-22.432320000000118,41,60.51625055257632,0,1143509.2565521959,-628071.7434478041,961.4076309499068
2021-12-15 04:00:00+09:00,1043.087,1049.896,1037.098,1043.305,2408.0839,-19.01929999999993,42,63.39415447453872,-1,1144801.3884081924,-626779.6115918076,958.1870962069505
2021-12-15 05:00:00+09:00,1044.794,1055.325,1038.095,1049.512,6966.7605,-14.593239999999923,43,64.73112817406809,0,1150748.855714349,-620832.1442856509,958.1870962069505
2021-12-15 06:00:00+09:00,1049.405,1063.45,1047.443,1052.276,16653.2266,-10.113960000000134,44,61.6052691282399,0,1153397.2848482651,-618183.7151517349,958.1870962069505
2021-12-15 07:00:00+09:00,1052.753,1053.65,1041.236,1047.799,7226.1335,-7.183399999999892,45,52.83053498467809,0,1149107.4812185466,-622473.5187814534,958.1870962069505
2021-12-15 08:00:00+09:00,1046.899,1052.63,1043.38,1049.316,5555.5135,-3.772780000000239,46,67.24484296143851,0,1150561.0510434925,-621019.9489565075,958.1870962069505
2021-12-15 09:00:00+09:00,1049.116,1059.598,1043.806,1043.806,10432.077,-1.6398199999998724,47,53.49158321926844,0,1145281.4401433922,-626299.5598566078,958.1870962069505
2021-12-15 10:00:00+09:00,1043.305,1043.305,1035.911,1038.481,9344.8097,-1.806400000000167,48,29.545822146022516,-1,1140179.0938560902,-631401.9061439098,954.4893877269687
2021-12-15 11:00:00+09:00,1037.994,1039.502,1034.049,1038.447,4326.239,-2.8054799999999886,49,44.13012729844382,0,1140146.6412169074,-631434.3587830926,954.4893877269687
2021-12-15 12:00:00+09:00,1038.892,1048.65,1038.467,1048.65,6075.5811,-1.6402800000000752,50,63.411266978401095,0,1149885.2964398859,-621695.7035601141,954.4893877269687
2021-12-15 13:00:00+09:00,1048.798,1062.638,1036.757,1044.574,8704.3702,-1.5241000000000895,51,54.80581993217376,0,1145994.7976955106,-625586.2023044894,954.4893877269687
2021-12-15 14:00:00+09:00,1044.202,1047.823,1038.485,1041.191,5527.71,-0.7470400000001973,52,51.169844020797484,0,1142765.7600968303,-628815.2399031697,954.4893877269687
2021-12-15 15:00:00+09:00,1041.538,1045.909,1039.372,1039.372,650.749,0.7877200000000357,1,47.78047301394816,0,1141029.543900555,-630551.456099445,954.4893877269687
2021-12-15 16:00:00+09:00,1039.58,1043.72,1034.134,1041.235,2388.218,2.7972400000001016,2,46.09477703816569,0,1142807.7576298902,-628773.2423701098,954.4893877269687
2021-12-15 17:00:00+09:00,1042.134,1063.897,1042.134,1059.619,10475.6712,5.753680000000031,3,61.77416333666355,0,1160355.0905338628,-611225.9094661372,954.4893877269687
2021-12-15 18:00:00+09:00,1059.0,1059.644,1054.42,1058.499,1634.2732,9.09012000000007,4,61.16369061494727,0,1159286.0624196087,-612294.9375803913,954.4893877269687
