Date,Open,High,Low,Close,Volume,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,MA_SHORT,MA_LONG,MIDPOINT,MACD_macd,MACD_macdsignal,MACD_macdhist,RSI,STOCH_slowk,STOCH_slowd,STOCHRSI_fastk,STOCHRSI_fastd,OBV,ATR,STDDEV,_CLOSE_PCT_CHANGE,ma_diff,GCDC_times,BUYSELL,SimulateAsset,Profit,Coin,JPY,Songiri,BUYSELL_PRICE,GachihoAsset,GachihoProfit
2021-12-05 15:00:00+09:00,1267.537,1277.15,1258.0,1273.341,24424.2506,12.719286884354915,-1.8582000000021708,-16.435686884359257,-1.8582000000021708,146.13787999999977,11.717499999999973,-32.01885315085815,-44.49946882335884,12.48061567250069,43.04708863960987,58.547061472388016,40.504408183182825,100.0,79.37725174186183,-702133.3836999999,36.69105669526957,7.288743442178498,-0.038067217436815515,-147.9960799999999,30,-1,247901.50243629696,-598.4975637030439,72,155775,False,-7591,227334.09999999998,-21165.900000000023
2021-12-05 16:00:00+09:00,1273.341,1284.928,1255.292,1259.139,35723.5115,9.131097519379182,-3.702400000001944,-16.53589751938307,-3.702400000001944,135.43573999999944,9.18249999999989,-30.554444157001853,-41.71046389008744,11.156019733085586,40.57805522907942,62.1021800222778,53.87566095729802,25.924571410529726,73.57498968743928,-737856.8951999999,36.187124074178904,6.416748759690543,-0.017057047451499274,-139.13814000000025,31,-1,246873.98780745384,-1626.0121925461572,69,158883,False,-3107,225913.9,-22586.100000000006
2021-12-05 17:00:00+09:00,1259.595,1264.359,1249.06,1261.224,31499.6719,18.54287933179444,7.302899999998317,-3.937079331797804,7.302899999998317,140.59271999999987,22.583000000000084,-28.892591593074485,-39.14688943068485,10.254297837610366,41.11206687463085,49.7806670364883,56.8099695103847,41.94587810783035,55.95681650612002,-706357.2233,34.69511521173755,5.619989665898031,-0.02720677884932554,-133.28981999999974,32,-1,247019.69144467608,-1480.3085553239216,66,163678,False,-4795,226122.4,-22377.600000000006
2021-12-05 18:00:00+09:00,1261.29,1261.7,1218.06,1220.445,42483.5544,53.70819357413643,16.45719999999801,-20.79379357414041,16.45719999999801,148.61153999999965,21.792500000000018,-30.514335691500946,-37.42037868284807,6.906042991347121,34.56868937127477,22.098886571644965,44.66057787680368,0.0,22.62348317278669,-748840.7777,35.3340355537563,18.62549678706916,-0.03034961705231587,-132.15434000000005,33,-1,244325.04282014316,-4174.957179856836,62,168574,False,-4895,222044.5,-26455.5
2021-12-05 19:00:00+09:00,1222.599,1241.99,1216.409,1231.251,20715.5468,59.63064771317727,19.880499999997937,-19.869647713181394,19.880499999997937,150.77505999999948,32.472999999999956,-30.575174108313604,-36.05133776794118,5.476163659627574,37.41145212054954,19.713703663317798,30.53108575715035,33.52947483721184,25.158450981680726,-728125.2309,34.637390157059414,19.875073856589623,-0.09889463561352851,-130.89456000000018,34,-1,244995.7534823713,-3504.2465176286933,49,183689,False,-15115,223125.09999999998,-25374.900000000023
2021-12-05 20:00:00+09:00,1233.509,1239.067,1218.0,1226.646,15629.1367,45.3096575156178,11.207499999997935,-22.89465751562193,11.207499999997935,142.77357999999958,33.139000000000124,-30.641754929368517,-34.96942120022665,4.327666270858131,36.68008623462403,13.389418354619089,18.40066952986061,32.267691452408606,21.932388763206813,-743754.3676,33.66807657441232,17.05107875780994,-0.07770785249328105,-131.56608000000006,35,-1,244766.46177531057,-3733.5382246894296,42,193181,False,-9492,222664.59999999998,-25835.400000000023
2021-12-05 21:00:00+09:00,1227.146,1250.98,1219.99,1238.022,20526.2632,28.191910406722627,0.032599999997728446,-28.12671040672717,0.032599999997728446,127.08651999999938,26.1875,-29.437238422452765,-33.86298464467187,4.425746222219104,39.810457223149896,27.225187345821393,20.10943645458609,80.10798474009239,48.635050343237616,-723228.1044,33.47678539052573,14.079655203362467,-0.06654134884931029,-127.05392000000006,36,-1,245244.8619151745,-3255.1380848255067,36,200110,False,-6928,223802.2,-24697.79999999999
2021-12-05 22:00:00+09:00,1238.5,1238.501,1222.45,1227.819,19025.8829,9.90073913562901,-1.6389000000019678,-13.178539135632946,-1.6389000000019678,123.02109999999948,16.417500000000018,-28.97197633387259,-32.884782982512014,3.9128066486394246,37.9961211092852,28.40235336120013,23.005653020546863,65.38694262822685,59.25420627357595,-742253.9872999999,32.2320864340596,5.7698195678155395,-0.06644830784945222,-124.65999999999985,37,-1,244872.8924655855,-3627.1075344145065,31,206059,False,-5948,222781.9,-25718.100000000006
2021-12-05 23:00:00+09:00,1225.753,1225.847,1179.848,1184.496,75950.7604,56.78516923394568,18.79929999999831,-19.186569233949058,18.79929999999831,140.94407999999953,26.07100000000014,-31.733255594000866,-32.65447750480978,0.9212219108089172,31.443353610087772,25.600336374660888,27.075959027227466,0.0,48.49830912277309,-818204.7477,33.35629454591249,18.992934616973663,-0.033588015399597326,-122.14478000000008,38,-1,243503.37117111808,-4996.62882888192,29,208574,False,-2515,218449.6,-30050.399999999994
2021-12-06 00:00:00+09:00,1183.116,1197.881,1109.5,1120.445,160587.2642,132.96219271383075,45.795099999997774,-41.3719927138352,45.795099999997774,178.9551199999994,43.20249999999987,-38.644499964824945,-33.85248199681281,-4.792017968012132,24.66947416327672,13.154349813604076,22.38567984982169,0.0,21.795647542742287,-978792.0118999999,37.28663064977589,43.5835463569165,0.02469586078188335,-133.16002000000003,39,1,241614.6150788662,-6885.384921133809,38,198272,False,10301,212044.5,-36455.5
2021-12-06 01:00:00+09:00,1119.0,1149.423,1116.899,1138.199,72207.2329,142.23611117002338,48.63519999999812,-44.965711170027134,48.63519999999812,189.33955999999944,63.73199999999997,-42.20262589678305,-35.52251077680686,-6.680115119976186,29.221108298730464,11.518417408482598,16.757701198915846,30.06168171151674,10.020560570505586,-906584.7789999999,36.94644274622048,46.80045558501262,0.01779652094972295,-140.70436000000018,40,1,242301.38861166622,-6198.611388333782,44,191215,False,7057,213819.90000000002,-34680.09999999998
2021-12-06 02:00:00+09:00,1138.093,1166.5,1130.098,1160.782,15025.4457,93.087673922779,18.04919999999811,-56.989273922782786,18.04919999999811,164.75145999999972,48.59400000000005,-42.70789691587538,-36.959588004620564,-5.748308911254817,34.631572028792455,22.59136729764972,15.754711506578792,74.75322116565506,34.93830095905727,-891559.3332999998,36.9075539786333,37.51923696139041,0.0036539549319808406,-146.70226000000002,41,0,243314.9816043036,-5185.018395696388,44,191215,False,0,216078.2,-32421.79999999999
2021-12-06 03:00:00+09:00,1162.573,1162.573,1145.0,1151.316,6669.2749,40.29812306825147,-2.738900000001877,-45.775923068255224,-2.738900000001877,150.20025999999962,43.10649999999987,-43.37218735059582,-38.24210787381561,-5.13007947678021,33.47641963020103,31.992929842846845,22.034238182993047,88.4045266952251,64.4064765241323,-898228.6081999998,35.52651440873093,21.518511534126713,0.020935680968760972,-152.93916000000013,42,1,242890.11904094595,-5609.880959054048,51,183209,False,8006,215131.6,-33368.399999999994
2021-12-06 04:00:00+09:00,1150.783,1150.783,1120.13,1146.004,12423.414,35.10368776333553,7.892699999998285,-19.318287763338958,7.892699999998285,159.01033999999981,61.436500000000024,-43.822122165825704,-39.35811073221763,-4.464011433608071,32.814942288034985,38.998979533844626,31.19442555811372,81.76458648287506,81.64077811458507,-910652.0221999998,35.216477665250146,13.605493881668602,-0.03243603603603584,-151.11764000000016,43,-1,242614.75989940882,-5885.2401005911815,48,187062,False,-3853,214600.4,-33899.600000000006
2021-12-06 05:00:00+09:00,1146.133,1157.872,1130.0,1148.816,22409.8907,19.78020409514602,5.08739999999807,-9.60540409514988,5.08739999999807,141.10041999999953,46.898499999999785,-43.4509187057829,-40.176672326930685,-3.2742463788522116,33.56332848528839,47.19708379590719,39.396331057532876,80.25597071155622,83.47502796321878,-888242.1314999998,34.69187211773228,7.346402047573958,-0.03215187371409578,-136.01301999999987,44,-1,242751.06991785276,-5748.9300821472425,45,190643,False,-3580,214881.6,-33618.399999999994
2021-12-06 06:00:00+09:00,1149.188,1165.0,1124.116,1158.822,33581.4204,20.03137809964005,8.5899999999981,-2.8513780996438527,8.5899999999981,132.0505999999998,46.27649999999994,-41.866723189159075,-40.51468249937636,-1.3520406897827115,36.28313097491526,63.030789502635116,49.742284277462296,100.0,87.34018573147709,-854660.7110999997,35.13416696646569,5.720689049820989,-0.03744228956337459,-123.46059999999989,45,-1,243204.91522478743,-5295.08477521257,41,194579,False,-3936,215882.19999999998,-32617.800000000017
2021-12-06 07:00:00+09:00,1160.221,1165.039,1143.892,1165.039,14934.2733,13.480223708359063,-0.46610000000191576,-14.412423708362894,-0.46610000000191576,114.20171999999957,24.7679999999998,-39.65248769107302,-40.342243537715696,0.6897558466426759,37.98197110777453,82.59645784009835,64.27477704621354,100.0,93.41865690385207,-839726.4377999997,34.13508361171814,6.9731618541805265,-0.028278022947925807,-114.66781999999989,46,-1,243465.78522470858,-5034.214775291417,39,197344,False,-2764,216503.9,-31996.100000000006
2021-12-06 08:00:00+09:00,1164.7,1180.228,1158.417,1175.935,29677.8053,11.43417541409508,-10.399300000001858,-32.232775414098796,-10.399300000001858,91.34107999999969,9.91099999999983,-36.59661101660595,-39.59311703349375,2.9965060168877997,40.95339054914634,92.09951598979266,79.24225444417537,100.0,100.0,-810048.6324999997,33.254791925166856,10.916737707048494,-0.039642081662387474,-101.74037999999996,47,-1,243897.13191591657,-4602.868084083428,36,201035,False,-3690,217593.5,-30906.5
2021-12-06 09:00:00+09:00,1175.935,1176.037,1085.283,1110.0,105381.2291,66.34543856608798,21.062399999998433,-24.22063856609111,21.062399999998433,121.25351999999975,43.35100000000011,-39.045122328443995,-39.4835180924838,0.43839576403980374,31.208918402696167,72.96321129914635,82.55306170967911,0.0,66.66666666666667,-915429.8615999997,37.36187821622637,22.64151928304481,-0.0023406007541937335,-100.19112000000018,48,-1,241493.8705762244,-7006.129423775594,36,201224,True,0,211000.0,-37500.0
2021-12-06 10:00:00+09:00,1110.0,1127.514,1090.4,1113.03,48561.1047,90.71332916106462,35.608199999998305,-19.49692916106801,35.608199999998305,133.99393999999984,65.05400000000009,-40.27680358611269,-39.642175191209574,-0.6346283949031175,32.009540792685804,49.37130721432532,71.47801150108809,8.216169926467463,36.07205664215582,-866868.7568999997,37.34417262935305,27.552564580533204,-0.011572330016350163,-98.38574000000017,49,-1,241603.79389317177,-6896.206106828235,35,202159,False,-934,211303.0,-37197.0
2021-12-06 11:00:00+09:00,1114.999,1126.673,1109.101,1116.999,33875.1574,74.89999727158852,18.313599999997905,-38.27279727159271,18.313599999997905,118.00559999999973,51.02249999999981,-40.466185727179436,-39.806977298403545,-0.6592084287758908,33.107773562703194,29.553952288166897,50.62949026721284,19.48648558350863,9.234218503325364,-832993.5994999997,35.931874584399246,28.293198635795335,-0.020264647935309466,-99.69200000000001,50,-1,241744.44998625235,-6755.550013747648,34,203763,False,-1604,211699.90000000002,-36800.09999999998
2021-12-06 12:00:00+09:00,1118.898,1138.545,1116.85,1133.0,40426.102,50.88723758663059,2.095299999998133,-46.696637586634324,2.095299999998133,101.15509999999972,19.550500000000056,-38.8769758863948,-39.620977016001795,0.7440011296069926,37.49143177137973,37.62880264012504,38.85135404753907,64.47258788637646,30.72508113211752,-792567.4974999997,34.914954971227885,24.395968793316197,-0.04336455139007822,-99.0598,51,-1,242288.52188499027,-6211.478115009726,31,207105,False,-3341,213300.0,-35200.0
2021-12-06 13:00:00+09:00,1135.583,1147.915,1130.0,1131.096,29485.036,0.7631077863968585,-18.132500000001755,-37.02810778640037,-18.132500000001755,82.8430199999998,4.009999999999991,-37.34071204092106,-39.16492402098565,1.8242119800645895,37.179208210407126,44.71417992355624,37.29897828394937,95.03027621828956,59.66311656272489,-822052.5334999997,33.700672473283035,9.447803893199307,-0.08867889297202391,-100.97551999999996,52,-1,242229.39626163934,-6270.60373836066,25,213334,False,-6229,213109.6,-35390.399999999994
2021-12-06 14:00:00+09:00,1132.296,1134.366,1107.408,1107.408,22904.3504,19.57492809404289,-0.5804000000018732,-20.735728094046635,-0.5804000000018732,95.06168000000002,20.78449999999998,-37.601192366650366,-38.852177690118594,1.2509853234682282,33.44722352624856,43.43645108609195,41.92647788325772,26.22603658391769,61.909633562861245,-844956.8838999997,33.21905301090568,10.077664047022378,-0.05595450484253739,-95.64207999999985,53,-1,241624.26697177294,-6875.733028227056,22,216500,False,-3165,210740.8,-37759.20000000001
2021-12-06 15:00:00+09:00,1107.3,1124.986,1091.43,1100.297,56199.0528,35.208280167244766,9.55199999999786,-16.104280167249044,9.55199999999786,103.25907999999981,29.9079999999999,-37.94402803647654,-38.67054775939018,0.7265197229136433,32.395946070659,31.916602887100378,40.02241129891617,0.0,40.418770934069094,-901155.9366999996,33.24312065298385,12.828140083623488,-0.020121565667897245,-93.7070799999999,54,-1,241462.93965043957,-7037.06034956043,21,217505,False,-1004,210029.7,-38470.29999999999
